,Product Name,Price,Quantity,Discount,Prize badge,Product Link,Product pid
2716,J H Andresen Porto Colheita 1992,84.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/j-h-andresen-porto-colheita-1992-j.h.-andresen-7769083.html,7769083
2717,Tinta Negra dos Villões Madeira Vinho Tinto,26.10,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/tinta-negra-dos-villoes-madeira-vinho-tinto-villoes-7770078.html,7770078
2718,Casal da Adega Touriga Nacional Douro Vinho Tinto,8.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casal-da-adega-touriga-nacional-douro-vinho-tinto-casal-da-adega-7770219.html,7770219
2719,Quinta da Romaneira Vinho do Porto Tawny 40 Anos,152.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-romaneira-vinho-do-porto-tawny-40-anos-quinta-da-romaneira-7769166.html,7769166
2720,Alves de Sousa Pessoal Douro Vinho Branco,45.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/alves-de-sousa-pessoal-douro-vinho-branco-alves-de-sousa-7770469.html,7770469
2721,Horácio Simões Tradição Boal Setúbal Vinho Branco,7.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/horacio-simoes-tradicao-boal-setubal-vinho-branco-horacio-simoes-7696060.html,7696060
2722,Quinta dos Poços Branco Douro,7.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-dos-pocos-branco-douro-quinta-dos-pocos-7695677.html,7695677
2723,Ramos Pinto Vinho do Porto Ruby,9.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/ramos-pinto-vinho-do-porto-ruby-ramos-pinto-7768955.html,7768955
2724,Poças Porto Vintage 2017,68.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pocas-porto-vintage-2017-pocas-7768793.html,7768793
2725,Maynard's Porto Colheita 2003,39.20,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/maynards-porto-colheita-2003-maynards-7769022.html,7769022
2726,Torres Vina Esmeralda Vinho Branco,8.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/torres-vina-esmeralda-vinho-branco-torres-7462903.html,7462903
2727,Magnum Passadouro Reserva Douro Vinho Tinto,114.00,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/magnum-passadouro-reserva-douro-vinho-tinto-quinta-do-passadouro-7770292.html,7770292
2728,Ribeiro Santo Encruzado Dourado Branco Dão,66.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/ribeiro-santo-encruzado-dourado-branco-dao-ribeiro-santo-7695657.html,7695657
2729,Quinta de Lemos Alfrocheiro Dão Vinho Tinto,18.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-lemos-alfrocheiro-dao-vinho-tinto-quinta-de-lemos-7770657.html,7770657
2730,Quinta do Portal Porto Vintage Classic 1997,83.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-portal-porto-vintage-classic-1997-quinta-do-portal-7768845.html,7768845
2731,Cottas Vinho do Porto Tawny,16.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cottas-vinho-do-porto-tawny-cottas-7768920.html,7768920
2732,Vale da Mó Douro Vinho Branco,7.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vale-da-mo-douro-vinho-branco-vale-da-mo-7770595.html,7770595
2733,Valle da Fonte Reserva Douro Vinho Branco,10.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/valle-da-fonte-reserva-douro-vinho-branco-valle-da-fonte-7770541.html,7770541
2734,Ramos Pinto Lagrima das Damas Porto Branco,11.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/ramos-pinto-lagrima-das-damas-porto-branco-ramos-pinto-7769227.html,7769227
2735,Contraste Douro Vinho Tinto,10.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/contraste-douro-vinho-tinto-contraste-7695928.html,7695928
2736,Via Latina Grande Reserva Vinho Verde Branco,10.55,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/via-latina-grande-reserva-vinho-verde-branco-via-latina-7695223.html,7695223
2737,Termeão Pássaro Vermelho Bairrada Vinho Tinto,39.30,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/termeao-passaro-vermelho-bairrada-vinho-tinto-termeao-7770901.html,7770901
2738,Adega de Borba Senses Petit Verdot Alentejo Vinho Tinto,10.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/adega-de-borba-senses-petit-verdot-alentejo-vinho-tinto-adega-de-borba-7770973.html,7770973
2739,Quinta Simaens Vinho Verde Branco,6.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-simaens-vinho-verde-branco-quinta-simaens-7769378.html,7769378
2740,Quinta do Portal Porto Vintage Classic 2016,68.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-portal-porto-vintage-classic-2016-quinta-do-portal-7768849.html,7768849
2741,Quinta de Seara D'Ordens Fine Vinho do Porto Ruby,11.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-seara-dordens-fine-vinho-do-porto-ruby-quinta-de-seara-7768942.html,7768942
2742,Herdade do Portocarro Partage Galego Dourado Branco Setúbal,54.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-do-portocarro-partage-galego-dourado-branco-setubal-herdade-do-portocarro-7695640.html,7695640
2743,Contraste Douro Vinho Branco,10.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/contraste-douro-vinho-branco-contraste-7695918.html,7695918
2744,Maçanita Reserva Douro Vinho Branco,22.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/macanita-reserva-douro-vinho-branco-macanita-7695687.html,7695687
2745,Monte Damião Alentejo Vinho Tinto,12.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-damiao-alentejo-vinho-tinto-monte-damiao-7771037.html,7771037
2746,Kelman Dão Vinho Tinto,11.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/kelman-dao-vinho-tinto-kelman-7770735.html,7770735
2747,Quinta de Santa Julia Grande Escolha Douro Vinho Tinto,12.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-santa-julia-grande-escolha-douro-vinho-tinto-quinta-de-santa-julia-7695188.html,7695188
2748,Artefacto Alicante Bouschet Selected Harvest Alentejo Vinho Tinto,7.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/artefacto-alicante-bouschet-selected-harvest-alentejo-vinho-tinto-artefacto-7695969.html,7695969
2749,Casa Grande Avesso Vinho Verde Branco,7.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-grande-avesso-vinho-verde-branco-casa-grande-7769452.html,7769452
2750,Mira do Ó Arinto Reserva Lisboa Vinho Branco,23.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/mira-do-o-arinto-reserva-lisboa-vinho-branco-mira-do-o-7770113.html,7770113
2751,Casa do Canto Reserva Branco Bairrada,11.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-do-canto-reserva-branco-bairrada-casa-do-canto-7770958.html,7770958
2752,Almotriga Premium Douro Vinho Branco,9.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/almotriga-premium-douro-vinho-branco-almotriga-7770553.html,7770553
2753,Teixuga Dão Vinho Branco,49.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/teixuga-dao-vinho-branco-teixuga-7770791.html,7770791
2754,Prime's Dry White Porto,7.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/primes-dry-white-porto-primes-7769250.html,7769250
2755,Caves Santa Marta White Porto,7.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/caves-santa-marta-white-porto-caves-santa-marta-7769189.html,7769189
2756,Barros Lagrima White Porto,10.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/barros-lagrima-white-porto-barros-7769190.html,7769190
2757,Contradição Alvarinho Vinho Verde Branco,28.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/contradicao-alvarinho-vinho-verde-branco-contradicao-7695629.html,7695629
2758,AQ Alentejo Vinho Tinto,6.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/aq-alentejo-vinho-tinto-altas-quintas-7771018.html,7771018
2759,Quinta de Caldas Old Vines Douro Vinho Tinto,19.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-caldas-old-vines-douro-vinho-tinto-alves-de-sousa-7770143.html,7770143
2760,Mendes de Almeida Grande Escolha Alentejo Vinho Tinto,26.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/mendes-de-almeida-grande-escolha-alentejo-vinho-tinto-mendes-de-almeida-7695990.html,7695990
2761,Chocapalha Sauvignon Blanc Lisboa Vinho Branco,12.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/chocapalha-sauvignon-blanc-lisboa-vinho-branco-chocapalha-7695344.html,7695344
2762,Morgadio da Calçada Reserva Douro Vinho Branco,28.60,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/morgadio-da-calcada-reserva-douro-vinho-branco-morgadio-da-calcada-7695673.html,7695673
2763,Blend.pt Douro Vinho Tinto,6.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/blend.pt-douro-vinho-tinto-blend.pt-7770201.html,7770201
2764,Quinta do Carqueijal Douro Vinho Rosé,7.15,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-carqueijal-douro-vinho-rose-quinta-do-carqueijal-7695710.html,7695710
2765,Quinta Pousada de Fora Loureiro Reserva Vinho Verde Branco,10.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-pousada-de-fora-loureiro-reserva-vinho-verde-branco-quinta-pousada-de-fora-7769399.html,7769399
2766,Quinta do Alqueve Traditional Tejo Vinho Branco,8.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-alqueve-traditional-tejo-vinho-branco-quinta-do-alqueve-7769497.html,7769497
2767,Casa de Paços Vinho Verde Rosé,6.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-de-pacos-vinho-verde-rose-casa-de-pacos-7769311.html,7769311
2768,Quinta das Lamelas Grande Reserva Douro Vinho Tinto,33.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-das-lamelas-grande-reserva-douro-vinho-tinto-quinta-das-lamelas-7770272.html,7770272
2769,Monte Cascas Douro Grande Reserva Douro Vinho Branco,25.10,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-cascas-douro-grande-reserva-douro-vinho-branco-monte-cascas-7770633.html,7770633
2770,Quinta de Seara D'Ordens Rosé Matter Douro Vinho Rosé,21.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-seara-dordens-rose-matter-douro-vinho-rose-quinta-de-seara-7770457.html,7770457
2771,Largueza Alentejo Vinho Tinto,35.30,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/largueza-alentejo-vinho-tinto-largueza-7771087.html,7771087
2772,Terras de Xisto Old Vines Grande Reserva Alentejo Vinho Tinto,21.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terras-de-xisto-old-vines-grande-reserva-alentejo-vinho-tinto-terras-de-xisto-7771034.html,7771034
2773,Quinta da Extrema Cabernet Sauvignon Grande Reserva Douro Vinho Tinto,26.10,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-extrema-cabernet-sauvignon-grande-reserva-douro-vinho-tinto-quinta-da-extrema-7770213.html,7770213
2774,Casa do Valle Vinho Verde Rosé,5.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-do-valle-vinho-verde-rose-casa-do-valle-7769319.html,7769319
2775,Justino's Sercial Colheita 1997,72.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/justinos-sercial-colheita-1997-justinos-7769588.html,7769588
2776,Quinta de Lemos Tinta Roriz Dão Vinho Tinto,18.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-lemos-tinta-roriz-dao-vinho-tinto-quinta-de-lemos-7770654.html,7770654
2777,Quinta da Deserta Grande Reserva Douro Vinho Tinto,43.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-deserta-grande-reserva-douro-vinho-tinto-quinta-da-deserta-7770236.html,7770236
2778,Chão da Quinta Reserva Dão Vinho Tinto,21.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/chao-da-quinta%C2%A0reserva-dao-vinho-tinto-chao-da-quinta-7770713.html,7770713
2779,Quinta do Portal Vinho do Porto 29 Grapes,13.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-portal-vinho-do-porto-29-grapes-quinta-do-portal-7768994.html,7768994
2780,Quinta da Vegia Vinha de Santa Ana Superior Dão Vinho Branco,54.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-vegia-vinha-de-santa-ana-superior-dao-vinho-branco-quinta-da-vegia-7696042.html,7696042
2781,Quinta Fonte do Ouro Touriga Nacional Vinho Tinto,22.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/quinta-fonte-do-ouro-touriga-nacional-vinho-tinto-quinta-fonte-do-ouro-2844752.html,2844752
2782,Quinta do Covão Touriga Nacional Reserva Dão Vinho Tinto,36.30,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-covao-touriga-nacional-reserva-dao-vinho-tinto-quinta-do-covao-7695341.html,7695341
2783,Quinta das Brôlhas Douro Vinho Branco,9.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-das-brolhas-douro-vinho-branco-quinta-das-brolhas-7770536.html,7770536
2784,Rufo do Vale Dona Maria Douro Vinho Branco,7.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/rufo-do-vale-dona-maria-douro-vinho-branco-rufo-7770493.html,7770493
2785,Quinta das Marias Touriga Nacional Special Reserva Dão Vinho Tinto,33.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-das-marias-touriga-nacional-special-reserva-dao-vinho-tinto-quinta-das-marias-7770765.html,7770765
2786,Somnium Douro Vinho Branco,20.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/somnium-douro-vinho-branco-somnium-7696073.html,7696073
2787,Flor de Viseu Tradition Dão Vinho Tinto,10.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/flor-de-viseu-tradition-dao-vinho-tinto-flor-de-viseu-7770714.html,7770714
2788,Flor de São José Douro Vinho Branco,12.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/flor-de-sao-jose-douro-vinho-branco-flor-de-sao-jose-7770485.html,7770485
2789,Adega do Monte Reserva Alentejo Vinho Tinto,7.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/adega-do-monte-reserva-alentejo-vinho-tinto-adega-do-monte-7771067.html,7771067
2790,Quinta da Lomba Conciso Dão Vinho Tinto,15.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-lomba-conciso-dao-vinho-tinto-quinta-da-lomba-7696188.html,7696188
2791,Herdade do Portocarro Partage Sercial Setúbal Vinho Branco,46.70,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-do-portocarro-partage-sercial-setubal-vinho-branco-herdade-do-portocarro-7695631.html,7695631
2792,Casa Américo Alfrocheiro Dão Vinho Tinto,14.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-americo-alfrocheiro-dao-vinho-tinto-casa-americo-7770690.html,7770690
2793,Quinta do Monte Alegre Selected Harvest Setúbal Vinho Branco,8.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-monte-alegre-selected-harvest-setubal-vinho-branco-quinta-do-monte-alegre-7770060.html,7770060
2794,Brejinho da Costa Reserva Setúbal Vinho Branco,16.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/brejinho-da-costa-reserva-setubal-vinho-branco-brejinho-da-costa-7770048.html,7770048
2795,Lilás Douro Vinho Branco,5.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/lilas-douro-vinho-branco-lilas-7770512.html,7770512
2796,Kompassus Reserva Bairrada Vinho Branco,15.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/kompassus-reserva-bairrada-vinho-branco-kompassus-7770915.html,7770915
2797,Cabeça de Toiro Fernão Pires Terroir Tejo Vinho Branco,8.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cabeca-de-toiro-fernao-pires-terroir-tejo-vinho-branco-cabeca-de-toiro-7769518.html,7769518
2798,Deserta Colheita Douro Vinho Rosé,6.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/deserta-colheita-douro-vinho-rose-deserta-7770463.html,7770463
2799,Casas do Côro Reserva Beiras Vinho Branco,42.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casas-do-coro-reserva-beiras-vinho-branco-casas-do-coro-7770864.html,7770864
2800,Terra Magna Encruzado Dão Vinho Branco,12.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terra-magna-encruzado-dao-vinho-branco-terra-magna-7770823.html,7770823
2801,Caves Santa Marta Lágrima Porto Branco,7.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/caves-santa-marta-lagrima-porto-branco-caves-santa-marta-7769211.html,7769211
2802,Santos da Casa Douro Reserva Douro Vinho Tinto,10.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/santos-da-casa-douro-reserva-douro-vinho-tinto-santos-da-casa-7695729.html,7695729
2803,Série Impar Retorto Alentejo Vinho Branco,71.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/serie-impar-retorto-alentejo-vinho-branco-serie-impar-7696076.html,7696076
2804,Magnum Chocapalha Lisboa Vinho Tinto,25.00,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/magnum-chocapalha-lisboa-vinho-tinto-quinta-de-chocapalha-7770092.html,7770092
2805,Quinta de Santa Cristina Reserva Vinho Verde Branco,12.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-santa-cristina-reserva-vinho-verde-branco-quinta-de-santa-cristina-7769442.html,7769442
2806,Bulas Porto Reserva White,16.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/bulas-porto-reserva-white-bulas-7769199.html,7769199
2807,Quinta da Deserta Selection Douro Vinho Tinto,34.60,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-deserta-selection-douro-vinho-tinto-quinta-da-deserta-7770245.html,7770245
2808,Proibido Porto Vintage 2015,85.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/proibido-porto-vintage-2015-proibido-7768882.html,7768882
2809,Quinta da Gaivosa Porto Vintage 2013,95.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-gaivosa-porto-vintage-2013-alves-de-sousa-7768785.html,7768785
2810,Quinta do Javali Porto Vintage 2016,86.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-javali-porto-vintage-2016-quinta-do-javali-7768770.html,7768770
2811,Quinta de Valle Longo Douro Vinho Tinto,6.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-valle-longo-douro-vinho-tinto-vallegre-7770361.html,7770361
2812,Morgadio da Calçada Douro Vinho Branco,14.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/morgadio-da-calcada-douro-vinho-branco-morgadio-da-calcada-7770534.html,7770534
2813,Monte da Ribeira Alentejo Vinho Branco,6.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-da-ribeira-alentejo-vinho-branco-monte-da-ribeira-7696197.html,7696197
2814,Seara D'Ordens Touriga Franca Reserva Douro Vinho Tinto,22.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/seara-dordens-touriga-franca-reserva-douro-vinho-tinto-seara-dordens-7696067.html,7696067
2815,Casa de Cadaval Cabernet Sauvignon Tejo Vinho Tinto,15.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-de-cadaval-cabernet-sauvignon-tejo-vinho-tinto-casa-de-cadaval-7695257.html,7695257
2816,Artefacto Touriga Nacional Selected Harvest Alentejo Vinho Tinto,7.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/artefacto-touriga-nacional-selected-harvest-alentejo-vinho-tinto-artefacto-7695886.html,7695886
2817,Quinta do Regainho Barricas Vinho Verde Branco,17.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-regainho-barricas-vinho-verde-branco-quinta-do-regainho-7769421.html,7769421
2818,Sandeman Vinho do Porto Vintage 225Y Pioneer,134.00,garrafa 75  cl,n/a,premiado,https://www.continente.pt/produto/sandeman-vinho-do-porto-vintage-225y-pioneer-sandeman-7469665.html,7469665
2819,Scylla Douro Vinho Tinto,28.90,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/scylla-douro-vinho-tinto-odisseia-7770269.html,7770269
2820,Maynard's Porto Colheita 2001,45.30,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/maynards-porto-colheita-2001-maynards-7769001.html,7769001
2821,Bulas Vinho do Porto Vintage 2016,60.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/bulas-vinho-do-porto-vintage-2016-bulas-7696122.html,7696122
2822,Vista Alegre Vinho do Porto Vintage 2019,53.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vista-alegre-vinho-do-porto-vintage-2019-vista-alegre-7695232.html,7695232
2823,Blend.pt Douro Vinho Branco,6.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/blend.pt-douro-vinho-branco-blend.pt-7770491.html,7770491
2824,Alcunha Regional Alentejo Vinho Tinto,42.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/alcunha-regional-alentejo-vinho-tinto-alcunha-7455984.html,7455984
2825,Campolargo Bical de Sempre Bairrada Vinho Branco,12.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/campolargo-bical-de-sempre-bairrada-vinho-branco-campolargo-7695416.html,7695416
2826,Magnum Vallegre Reserva Douro Vinho Tinto,26.50,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/magnum-vallegre-reserva-douro-vinho-tinto-vallegre-7770349.html,7770349
2827,Terras de Xisto Old Vines Reserva AlentejoVinho Branco,12.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terras-de-xisto-old-vines-reserva-alentejovinho-branco-terras-de-xisto-7771152.html,7771152
2828,Terras do Grifo Grande Reserva Douro Vinho Branco,29.30,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terras-do-grifo-grande-reserva-douro-vinho-branco-terras-do-grifo-7770658.html,7770658
2829,Casa do Valle Grande Escolha DOC Vinho Verde Branco,10.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-do-valle-grande-escolha-doc-vinho-verde-branco-casa-do-valle-7454520.html,7454520
2830,Fraga Alta Douro Vinho Branco,10.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/fraga-alta-douro-vinho-branco-fraga-alta-7770618.html,7770618
2831,Manoella Vinho do Porto Ruby Finest Reserve,14.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/manoella-vinho-do-porto-ruby-finest-reserve-manoella-7768944.html,7768944
2832,Krohn Porto Vintage 2017,81.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/krohn-porto-vintage-2017-krohn-7768735.html,7768735
2833,Quinta do Portal Colheita Tardia Douro Vinho Branco,20.09,garrafa 50 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-portal-colheita-tardia-douro-vinho-branco-quinta-do-portal-7695321.html,7695321
2834,Quinta da Venda Grande Reserva Branco Vinho Verde,18.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-da-venda-grande-reserva-branco-vinho-verde-quinta-da-venda-7769379.html,7769379
2835,Venâncio da Costa Lima Rúbrica Setúbal Vinho Branco,5.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/venancio-da-costa-lima-rubrica-setubal-vinho-branco-venancio-da-costa-lima-7770061.html,7770061
2836,Quinta do Romeu Touriga Nacional Douro Vinho Tinto,28.70,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-romeu-touriga-nacional-douro-vinho-tinto-quinta-do-romeu-7770203.html,7770203
2837,Quinta de Pinhanços Altitude Dão Vinho Tinto,67.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-pinhancos-altitude-dao-vinho-tinto-quinta-de-pinhancos-7770719.html,7770719
2838,Textura Pura Dão Vinho Tinto,32.85,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/textura-pura-dao-vinho-tinto-textura-7695333.html,7695333
2839,Dos Santos Reserva Vinho do Porto Tawny,15.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/dos-santos-reserva-vinho-do-porto-tawny-dos-santos-7768931.html,7768931
2840,Terra Magna Selected Harvest Dão Vinho Tinto,7.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/terra-magna-selected-harvest-dao-vinho-tinto-terra-magna-7770736.html,7770736
2841,Poças LBV Vinho do Porto,16.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pocas-lbv-vinho-do-porto-pocas-7695616.html,7695616
2842,Quinta das Bágeiras Aldeia da Fogueira Bairrada Vinho Branco,33.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-das-bageiras-aldeia-da-fogueira-bairrada-vinho-branco-quinta-das-bageiras-7770932.html,7770932
2843,Horácio Simões Segredos Bastardo Setúbal Vinho Tinto,14.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/horacio-simoes-segredos-bastardo-setubal-vinho-tinto-horacio-simoes-7770020.html,7770020
2844,Quinta das Lamelas Vinho do Porto Reserva Tawny,22.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-das-lamelas-vinho-do-porto-reserva-tawny-quinta-das-lamelas-7768908.html,7768908
2845,Herdade do Moinho Branco Alentejo Vinho Branco,35.80,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-do-moinho-branco-alentejo-vinho-branco-herdade-do-moinho-7695939.html,7695939
2846,Quinta de São José Grande Reserva Douro Vinho Tinto,53.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-sao-jose-grande-reserva-douro-vinho-tinto-quinta-de-sao-jose-7770184.html,7770184
2847,Raspa Saias Douro Vinho Tinto,6.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/raspa-saias-douro-vinho-tinto-raspa-saias-7770337.html,7770337
2848,Vinha de Reis Touriga Nacional Grande Reserva Dão Vinho Tinto,20.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/vinha-de-reis-touriga-nacional-grande-reserva-dao-vinho-tinto-vinha-de-reis-7770631.html,7770631
2849,Quinta Pousada de Fora Loureiro Vinho Verde Branco,6.09,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-pousada-de-fora-loureiro-vinho-verde-branco-quinta-pousada-de-fora-7769404.html,7769404
2850,Casa de Cadaval Vinha Padre Pedro Tejo Vinho Branco,5.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-de-cadaval-vinha-padre-pedro-tejo-vinho-branco-casa-de-cadaval-7769499.html,7769499
